plugin,package,NOF_num,NOF_total,NSF_num,NSF_total,NOM_num,NOM_total,NSM_num,NSM_total,NOI,NOT,TLOC,num_of_bug,NOF_max,NSF_max,NOM_max,NSM_max,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
org.eclipse.jdt.ui,org.eclipse.jdt.ui,11,21,11,305,11,95,11,44,8,11,6909,0.0,5,241,22,26,False,1.9090909090909092,27.727272727272727,8.636363636363637,4.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.actions,112,318,112,156,112,869,112,102,1,112,19064,0.0,26,76,44,12,False,2.8392857142857144,1.3928571428571428,7.758928571428571,0.9107142857142857
org.eclipse.jdt.ui,org.eclipse.jdt.ui.jarpackager,2,27,2,0,2,72,2,0,4,2,1376,0.0,25,0,67,0,False,13.5,0.0,36.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.refactoring,1,2,1,8,1,5,1,14,1,1,587,0.0,2,8,5,14,False,2.0,8.0,5.0,14.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.search,3,7,3,0,3,7,3,0,3,3,356,0.0,3,0,3,0,False,2.3333333333333335,0.0,2.3333333333333335,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text,3,20,3,3,3,61,3,0,3,3,1403,0.0,10,2,41,0,False,6.666666666666667,1.0,20.333333333333332,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.folding,0,0,0,0,0,0,0,0,2,0,118,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.java,0,0,0,0,0,0,0,0,6,0,348,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.java.hover,0,0,0,0,0,0,0,0,1,0,41,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.wizards,14,60,14,19,14,166,14,14,3,14,4343,0.0,40,9,75,13,False,4.285714285714286,1.3571428571428572,11.857142857142858,1.0
org.eclipse.jface,org.eclipse.jface.action,25,107,25,31,25,396,25,21,11,25,9314,1.0,18,13,45,17,True,4.28,1.24,15.84,0.84
org.eclipse.jface,org.eclipse.jface.dialogs,14,100,14,30,14,219,14,26,6,14,5679,0.0,17,11,37,13,False,7.142857142857143,2.142857142857143,15.642857142857142,1.8571428571428572
org.eclipse.jface,org.eclipse.jface.operation,4,19,4,3,4,27,4,8,2,4,676,0.0,6,3,18,8,False,4.75,0.75,6.75,2.0
org.eclipse.jface,org.eclipse.jface.preference,26,106,26,31,26,375,26,29,5,26,8053,0.0,16,6,67,27,False,4.076923076923077,1.1923076923076923,14.423076923076923,1.1153846153846154
org.eclipse.jface,org.eclipse.jface.resource,15,28,15,19,15,85,15,69,0,15,3333,0.0,8,11,30,38,False,1.8666666666666667,1.2666666666666666,5.666666666666667,4.6
org.eclipse.jface,org.eclipse.jface.util,10,29,10,17,10,63,10,45,4,10,2346,0.0,16,9,20,29,False,2.9,1.7,6.3,4.5
org.eclipse.jface,org.eclipse.jface.viewers,47,136,47,26,47,667,47,2,31,47,12900,0.0,13,9,85,2,False,2.893617021276596,0.5531914893617021,14.191489361702128,0.0425531914893617
org.eclipse.jface,org.eclipse.jface.window,6,18,6,8,6,75,6,6,1,6,1674,0.0,10,4,33,6,False,3.0,1.3333333333333333,12.5,1.0
org.eclipse.jface,org.eclipse.jface.wizard,6,57,6,3,6,143,6,1,5,6,2803,0.0,29,2,65,1,False,9.5,0.5,23.833333333333332,0.16666666666666666
org.eclipse.jface.text,org.eclipse.jface.contentassist,12,57,12,13,12,125,12,4,5,12,1753,0.0,19,7,42,2,False,4.75,1.0833333333333333,10.416666666666666,0.3333333333333333
org.eclipse.jface.text,org.eclipse.jface.internal.text.link.contentassist,18,117,18,22,18,255,18,4,2,18,4436,0.0,35,10,102,3,False,6.5,1.2222222222222223,14.166666666666666,0.2222222222222222
org.eclipse.jface.text,org.eclipse.jface.text,52,280,52,27,52,721,52,5,43,52,14626,0.0,68,10,244,2,False,5.384615384615385,0.5192307692307693,13.865384615384615,0.09615384615384616
org.eclipse.jface.text,org.eclipse.jface.text.contentassist,18,123,18,19,18,279,18,2,12,18,5646,0.0,37,12,107,1,False,6.833333333333333,1.0555555555555556,15.5,0.1111111111111111
org.eclipse.jface.text,org.eclipse.jface.text.formatter,10,26,10,6,10,76,10,0,5,10,1837,0.0,14,5,36,0,False,2.6,0.6,7.6,0.0
org.eclipse.jface.text,org.eclipse.jface.text.information,2,10,2,1,2,46,2,0,5,2,733,0.0,7,1,31,0,False,5.0,0.5,23.0,0.0
org.eclipse.jface.text,org.eclipse.jface.text.link,15,52,15,8,15,115,15,0,2,15,1791,0.0,29,4,59,0,False,3.466666666666667,0.5333333333333333,7.666666666666667,0.0
org.eclipse.jface.text,org.eclipse.jface.text.presentation,2,14,2,1,2,34,2,0,4,2,842,0.0,12,1,25,0,False,7.0,0.5,17.0,0.0
org.eclipse.jface.text,org.eclipse.jface.text.reconciler,8,28,8,2,8,75,8,0,7,8,1685,0.0,12,2,27,0,False,3.5,0.25,9.375,0.0
org.eclipse.jface.text,org.eclipse.jface.text.rules,16,56,16,15,16,92,16,0,8,16,3285,0.0,9,8,23,0,False,3.5,0.9375,5.75,0.0
org.eclipse.jface.text,org.eclipse.jface.text.source,43,218,43,20,43,562,43,12,22,43,11426,0.0,28,6,54,3,False,5.069767441860465,0.46511627906976744,13.069767441860465,0.27906976744186046
org.eclipse.jface.text,org.eclipse.jface.text.source.projection,18,57,18,21,18,186,18,0,1,18,3373,0.0,19,10,78,0,False,3.1666666666666665,1.1666666666666667,10.333333333333334,0.0
org.eclipse.jface.text,org.eclipse.jface.text.templates,7,17,7,3,7,58,7,3,0,7,1040,0.0,8,2,28,3,False,2.4285714285714284,0.42857142857142855,8.285714285714286,0.42857142857142855
org.eclipse.jface.text,org.eclipse.jface.text.templates.persistence,4,10,4,10,4,40,4,3,0,4,931,0.0,6,8,17,3,False,2.5,2.5,10.0,0.75
org.eclipse.ltk.core.refactoring,org.eclipse.ltk.core.refactoring,22,71,22,20,22,196,22,14,4,22,4461,0.0,10,5,36,11,False,3.227272727272727,0.9090909090909091,8.909090909090908,0.6363636363636364
org.eclipse.ltk.core.refactoring,org.eclipse.ltk.core.refactoring.participants,24,25,24,9,24,59,24,5,2,24,1917,0.0,4,8,12,4,False,1.0416666666666667,0.375,2.4583333333333335,0.20833333333333334
org.eclipse.ltk.core.refactoring,org.eclipse.ltk.internal.core.refactoring,23,25,23,13,23,100,23,42,0,23,1827,0.0,5,3,28,8,False,1.0869565217391304,0.5652173913043478,4.3478260869565215,1.826086956521739
org.eclipse.ltk.ui.refactoring,org.eclipse.ltk.internal.ui.refactoring,50,98,50,54,50,278,50,41,3,50,4674,0.0,17,21,36,8,False,1.96,1.08,5.56,0.82
org.eclipse.ltk.ui.refactoring,org.eclipse.ltk.internal.ui.refactoring.util,3,2,3,0,3,9,3,1,0,3,163,0.0,1,0,5,1,False,0.6666666666666666,0.0,3.0,0.3333333333333333
org.eclipse.ltk.ui.refactoring,org.eclipse.ltk.ui.refactoring,9,21,9,11,9,80,9,4,3,9,1905,0.0,11,9,39,3,False,2.3333333333333335,1.2222222222222223,8.88888888888889,0.4444444444444444
org.eclipse.osgi,org.eclipse.core.internal.dependencies,19,74,19,20,19,131,19,3,3,19,1951,0.0,14,6,36,2,False,3.8947368421052633,1.0526315789473684,6.894736842105263,0.15789473684210525
org.eclipse.osgi,org.eclipse.core.runtime.adaptor,26,89,26,140,26,213,26,65,3,26,4628,0.0,28,50,50,36,False,3.423076923076923,5.384615384615385,8.192307692307692,2.5
org.eclipse.osgi,org.eclipse.core.runtime.adaptor.testsupport,3,1,3,0,3,3,3,0,0,3,75,0.0,1,0,3,0,False,0.3333333333333333,0.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.adaptor,2,0,2,0,2,0,2,0,9,2,1108,0.0,0,0,0,0,False,0.0,0.0,0.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.adaptor.core,18,69,18,10,18,228,18,5,1,18,2687,0.0,18,6,40,2,False,3.8333333333333335,0.5555555555555556,12.666666666666666,0.2777777777777778
org.eclipse.osgi,org.eclipse.osgi.framework.console,0,0,0,0,0,0,0,0,2,0,127,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.framework.debug,2,1,2,32,2,7,2,22,0,2,314,0.0,1,29,7,19,False,0.5,16.0,3.5,11.0
org.eclipse.osgi,org.eclipse.osgi.framework.eventmgr,6,24,6,2,6,15,6,1,1,6,812,0.0,8,1,5,1,False,4.0,0.3333333333333333,2.5,0.16666666666666666
org.eclipse.osgi,org.eclipse.osgi.framework.internal.core,46,144,46,29,46,571,46,16,3,46,14212,0.0,18,9,78,7,False,3.130434782608696,0.6304347826086957,12.41304347826087,0.34782608695652173
org.eclipse.osgi,org.eclipse.osgi.framework.internal.defaultadaptor,9,34,9,15,9,111,9,4,0,9,2293,0.0,14,12,42,4,False,3.7777777777777777,1.6666666666666667,12.333333333333334,0.4444444444444444
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol,7,22,7,5,7,39,7,0,1,7,776,0.0,8,3,16,0,False,3.142857142857143,0.7142857142857143,5.571428571428571,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol.bundleentry,1,0,1,0,1,1,1,0,0,1,46,0.0,0,0,1,0,False,0.0,0.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol.bundleresource,1,0,1,0,1,1,1,0,0,1,51,0.0,0,0,1,0,False,0.0,0.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol.reference,2,1,2,0,2,6,2,0,0,2,104,0.0,1,0,4,0,False,0.5,0.0,3.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.reliablefile,3,14,3,13,3,24,3,11,0,3,1185,0.0,8,13,11,11,False,4.666666666666667,4.333333333333333,8.0,3.6666666666666665
org.eclipse.osgi,org.eclipse.osgi.framework.launcher,1,5,1,2,1,8,1,2,0,1,363,0.0,5,2,8,2,False,5.0,2.0,8.0,2.0
org.eclipse.osgi,org.eclipse.osgi.framework.log,1,5,1,0,1,5,1,0,1,1,150,0.0,5,0,5,0,False,5.0,0.0,5.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.msg,1,2,1,0,1,9,1,1,0,1,232,0.0,2,0,9,1,False,2.0,0.0,9.0,1.0
org.eclipse.osgi,org.eclipse.osgi.framework.stats,4,29,4,22,4,58,4,14,0,4,671,0.0,11,17,20,9,False,7.25,5.5,14.5,3.5
org.eclipse.osgi,org.eclipse.osgi.framework.util,5,11,5,7,5,20,5,9,0,5,501,0.0,4,4,6,6,False,2.2,1.4,4.0,1.8
org.eclipse.osgi,org.eclipse.osgi.internal.resolver,27,73,27,33,27,257,27,21,1,27,3359,0.0,12,7,39,11,False,2.7037037037037037,1.2222222222222223,9.518518518518519,0.7777777777777778
org.eclipse.osgi,org.eclipse.osgi.service.datalocation,2,14,2,3,2,27,2,0,1,2,539,0.0,12,3,23,0,False,7.0,1.5,13.5,0.0
org.eclipse.osgi,org.eclipse.osgi.service.debug,0,0,0,0,0,0,0,0,1,0,23,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.environment,0,0,0,0,0,0,0,0,2,0,241,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.localization,0,0,0,0,0,0,0,0,1,0,31,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.pluginconversion,1,1,1,0,1,1,1,0,1,1,104,0.0,1,0,1,0,False,1.0,0.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.service.resolver,3,8,3,3,3,21,3,2,13,3,1998,0.0,5,3,15,2,False,2.6666666666666665,1.0,7.0,0.6666666666666666
org.eclipse.osgi,org.eclipse.osgi.service.runnable,0,0,0,0,0,0,0,0,1,0,32,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.systembundle,0,0,0,0,0,0,0,0,1,0,34,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.urlconversion,0,0,0,0,0,0,0,0,1,0,41,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.util,1,3,1,0,1,6,1,1,0,1,314,0.0,3,0,6,1,False,3.0,0.0,6.0,1.0
org.eclipse.osgi,org.osgi.framework,11,19,11,28,11,43,11,2,13,11,4786,0.0,3,7,9,1,False,1.7272727272727273,2.5454545454545454,3.909090909090909,0.18181818181818182
org.eclipse.osgi,org.osgi.service.packageadmin,0,0,0,0,0,0,0,0,3,0,465,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.osgi.service.permissionadmin,1,3,1,0,1,7,1,2,1,1,584,0.0,3,0,7,2,False,3.0,0.0,7.0,2.0
org.eclipse.osgi,org.osgi.service.startlevel,0,0,0,0,0,0,0,0,1,0,236,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.osgi.service.url,1,1,1,0,1,11,1,0,3,1,367,0.0,1,0,11,0,False,1.0,0.0,11.0,0.0
org.eclipse.osgi,org.osgi.util.tracker,0,0,0,0,0,0,0,0,1,0,93,0.0,0,0,0,0,False,,,,
org.eclipse.pde,org.eclipse.pde.ant,2,11,2,0,2,20,2,0,0,2,277,0.0,8,0,15,0,False,5.5,0.0,10.0,0.0
org.eclipse.pde,org.eclipse.pde.internal,5,2,5,9,5,15,5,14,0,5,349,0.0,1,9,7,14,False,0.4,1.8,3.0,2.8
org.eclipse.pde,org.eclipse.pde.internal.builders,16,24,16,56,16,102,16,30,2,16,2725,0.0,7,26,27,14,False,1.5,3.5,6.375,1.875
org.eclipse.pde.build,org.eclipse.pde.internal.build,16,57,16,30,16,133,16,46,3,16,2957,0.0,13,11,25,21,False,3.5625,1.875,8.3125,2.875
org.eclipse.pde.build,org.eclipse.pde.internal.build.ant,7,31,7,1,7,59,7,0,1,7,1170,0.0,12,1,39,0,False,4.428571428571429,0.14285714285714285,8.428571428571429,0.0
org.eclipse.pde.build,org.eclipse.pde.internal.build.builder,7,54,7,6,7,160,7,2,1,7,3246,0.0,19,4,59,1,False,7.714285714285714,0.8571428571428571,22.857142857142858,0.2857142857142857
org.eclipse.pde.build,org.eclipse.pde.internal.build.packager,4,23,4,3,4,50,4,0,0,4,795,0.0,7,3,16,0,False,5.75,0.75,12.5,0.0
org.eclipse.pde.build,org.eclipse.pde.internal.build.site,8,8,8,3,8,25,8,6,0,8,726,0.0,3,1,6,3,False,1.0,0.375,3.125,0.75
org.eclipse.pde.build,org.eclipse.pde.internal.build.tasks,10,27,10,18,10,87,10,2,0,10,1459,0.0,10,10,19,1,False,2.7,1.8,8.7,0.2
org.eclipse.pde.core,org.eclipse.pde.core,1,6,1,0,1,6,1,0,13,1,814,0.0,6,0,6,0,False,6.0,0.0,6.0,0.0
org.eclipse.pde.core,org.eclipse.pde.core.build,0,0,0,0,0,0,0,0,4,0,220,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.core.plugin,0,0,0,0,0,0,0,0,22,0,1461,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core,44,172,44,112,44,445,44,122,8,44,8754,0.0,47,79,102,30,False,3.909090909090909,2.5454545454545454,10.113636363636363,2.772727272727273
org.eclipse.pde.core,org.eclipse.pde.internal.core.build,7,13,7,0,7,57,7,0,1,7,526,0.0,3,0,14,0,False,1.8571428571428572,0.0,8.142857142857142,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.bundle,10,15,10,0,10,136,10,0,0,10,1567,0.0,6,0,48,0,False,1.5,0.0,13.6,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.feature,16,72,16,4,16,249,16,1,0,16,2803,0.0,19,3,53,1,False,4.5,0.25,15.5625,0.0625
org.eclipse.pde.core,org.eclipse.pde.internal.core.ibundle,0,0,0,0,0,0,0,0,11,0,380,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.ifeature,0,0,0,0,0,0,0,0,15,0,890,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.ischema,0,0,0,0,0,0,0,0,19,0,834,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.isite,0,0,0,0,0,0,0,0,13,0,525,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.plugin,26,61,26,3,26,321,26,2,0,26,3492,0.0,7,1,34,1,False,2.3461538461538463,0.11538461538461539,12.346153846153847,0.07692307692307693
org.eclipse.pde.core,org.eclipse.pde.internal.core.schema,19,47,19,17,19,157,19,2,0,19,1912,0.0,7,6,33,1,False,2.473684210526316,0.8947368421052632,8.263157894736842,0.10526315789473684
org.eclipse.pde.core,org.eclipse.pde.internal.core.search,3,11,3,12,3,21,3,0,1,3,335,0.0,5,6,10,0,False,3.6666666666666665,4.0,7.0,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.site,17,52,17,4,17,229,17,2,0,17,2449,0.0,8,3,27,1,False,3.0588235294117645,0.23529411764705882,13.470588235294118,0.11764705882352941
org.eclipse.pde.core,org.eclipse.pde.internal.core.util,1,0,1,1,1,0,1,5,0,1,138,0.0,0,1,0,5,False,0.0,1.0,0.0,5.0
org.eclipse.pde.junit.runtime,org.eclipse.pde.internal.junit.runtime,5,3,5,4,5,18,5,8,0,5,400,0.0,1,1,7,6,False,0.6,0.8,3.6,1.6
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime,3,5,3,54,3,11,3,12,1,3,414,0.0,3,51,6,8,False,1.6666666666666667,18.0,3.6666666666666665,4.0
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime.logview,10,97,10,31,10,181,10,6,0,10,2764,0.0,33,17,72,6,False,9.7,3.1,18.1,0.6
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime.registry,19,45,19,67,19,95,19,0,1,19,1554,0.0,13,15,35,0,False,2.3684210526315788,3.526315789473684,5.0,0.0
org.eclipse.pde.ui,$packageName$,36,42,36,16,36,148,36,0,2,36,2807,0.0,4,5,16,0,False,1.1666666666666667,0.4444444444444444,4.111111111111111,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui,5,7,5,149,5,69,5,23,3,5,1500,0.0,6,147,50,17,False,1.4,29.8,13.8,4.6
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.ant,4,7,4,0,4,17,4,0,0,4,267,0.0,4,0,7,0,False,1.75,0.0,4.25,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.build,6,5,6,0,6,21,6,9,0,6,658,0.0,2,0,9,6,False,0.8333333333333334,0.0,3.5,1.5
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor,52,88,52,20,52,434,52,1,2,52,4393,0.0,11,7,61,1,False,1.6923076923076923,0.38461538461538464,8.346153846153847,0.019230769230769232
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.build,32,37,32,23,32,233,32,1,0,32,3411,0.0,8,10,57,1,False,1.15625,0.71875,7.28125,0.03125
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.context,4,13,4,0,4,60,4,2,1,4,962,0.0,11,0,34,2,False,3.25,0.0,15.0,0.5
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.feature,61,114,61,171,61,510,61,4,0,61,7126,0.0,11,15,34,4,False,1.8688524590163935,2.80327868852459,8.360655737704919,0.06557377049180328
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.plugin,57,144,57,79,57,554,57,19,0,57,8400,0.0,17,13,44,12,False,2.526315789473684,1.3859649122807018,9.719298245614034,0.3333333333333333
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.plugin.rows,7,7,7,0,7,55,7,0,0,7,778,0.0,5,0,17,0,False,1.0,0.0,7.857142857142857,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.schema,43,79,43,83,43,303,43,3,2,43,4112,0.0,10,16,30,3,False,1.8372093023255813,1.930232558139535,7.046511627906977,0.06976744186046512
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.site,27,52,27,8,27,229,27,4,0,27,2899,0.0,10,5,44,4,False,1.9259259259259258,0.2962962962962963,8.481481481481481,0.14814814814814814
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.editor.text,12,16,12,5,12,40,12,7,3,12,935,0.0,9,3,12,5,False,1.3333333333333333,0.4166666666666667,3.3333333333333335,0.5833333333333334
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.elements,8,4,8,1,8,25,8,0,1,8,291,0.0,3,1,7,0,False,0.5,0.125,3.125,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.launcher,22,59,22,16,22,245,22,43,1,22,4460,0.0,17,7,56,36,False,2.6818181818181817,0.7272727272727273,11.136363636363637,1.9545454545454546
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.model,4,22,4,0,4,60,4,0,5,4,825,0.0,13,0,32,0,False,5.5,0.0,15.0,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.model.build,3,8,3,0,3,22,3,0,0,3,240,0.0,5,0,16,0,False,2.6666666666666665,0.0,7.333333333333333,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.model.bundle,4,8,4,0,4,26,4,0,0,4,317,0.0,4,0,10,0,False,2.0,0.0,6.5,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.model.plugin,19,31,19,0,19,223,19,0,0,19,2693,0.0,10,0,30,0,False,1.631578947368421,0.0,11.736842105263158,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.parts,19,39,19,4,19,151,19,5,2,19,1966,0.0,7,3,20,5,False,2.0526315789473686,0.21052631578947367,7.947368421052632,0.2631578947368421
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.preferences,18,45,18,18,18,145,18,2,0,18,2054,0.0,9,7,24,1,False,2.5,1.0,8.055555555555555,0.1111111111111111
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.properties,3,2,3,0,3,12,3,0,0,3,179,0.0,2,0,10,0,False,0.6666666666666666,0.0,4.0,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.search,37,67,37,34,37,140,37,5,0,37,2719,0.0,14,15,21,5,False,1.8108108108108107,0.918918918918919,3.7837837837837838,0.13513513513513514
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.util,6,6,6,2,6,14,6,6,0,6,427,0.0,2,2,7,6,False,1.0,0.3333333333333333,2.3333333333333335,1.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.view,18,56,18,1,18,161,18,0,0,18,2310,0.0,26,1,57,0,False,3.111111111111111,0.05555555555555555,8.944444444444445,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards,19,32,19,21,19,95,19,5,2,19,1368,0.0,6,7,14,5,False,1.6842105263157894,1.105263157894737,5.0,0.2631578947368421
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.exports,11,34,11,9,11,123,11,3,0,11,1712,0.0,23,5,53,3,False,3.090909090909091,0.8181818181818182,11.181818181818182,0.2727272727272727
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.extension,16,59,16,39,16,126,16,0,0,16,1899,0.0,15,18,32,0,False,3.6875,2.4375,7.875,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.feature,15,40,15,41,15,102,15,4,0,15,1915,0.0,17,15,20,2,False,2.6666666666666665,2.7333333333333334,6.8,0.26666666666666666
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.imports,22,58,22,20,22,202,22,2,2,22,3351,0.0,11,6,32,1,False,2.6363636363636362,0.9090909090909091,9.181818181818182,0.09090909090909091
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.plugin,14,71,14,10,14,130,14,0,0,14,2112,0.0,22,6,20,0,False,5.071428571428571,0.7142857142857143,9.285714285714286,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.site,3,8,3,12,3,21,3,0,0,3,764,0.0,5,8,13,0,False,2.6666666666666665,4.0,7.0,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.templates,33,38,33,174,33,198,33,1,0,33,3163,0.0,10,26,21,1,False,1.1515151515151516,5.2727272727272725,6.0,0.030303030303030304
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.wizards.tools,16,21,16,18,16,74,16,11,0,16,1328,0.0,7,7,17,5,False,1.3125,1.125,4.625,0.6875
org.eclipse.pde.ui,org.eclipse.pde.ui,0,0,0,0,0,0,0,0,7,0,382,0.0,0,0,0,0,False,,,,
org.eclipse.pde.ui,org.eclipse.pde.ui.internal.samples,13,41,13,5,13,105,13,0,0,13,1567,0.0,10,3,22,0,False,3.1538461538461537,0.38461538461538464,8.076923076923077,0.0
org.eclipse.pde.ui,org.eclipse.pde.ui.templates,12,28,12,7,12,108,12,0,2,12,2295,0.0,4,5,24,0,False,2.3333333333333335,0.5833333333333334,9.0,0.0
org.eclipse.platform,org.eclipse.core.launcher,2,22,2,56,2,46,2,5,0,2,1604,0.0,22,56,45,5,False,11.0,28.0,23.0,2.5
org.eclipse.platform,org.eclipse.platform.internal,1,4,1,1,1,8,1,0,0,1,119,0.0,4,1,8,0,False,4.0,1.0,8.0,0.0
org.eclipse.search,org.eclipse.search.internal.core,1,2,1,0,1,6,1,0,1,1,138,0.0,2,0,6,0,False,2.0,0.0,6.0,0.0
org.eclipse.search,org.eclipse.search.internal.core.text,7,19,7,4,7,31,7,4,1,7,867,0.0,10,2,9,3,False,2.7142857142857144,0.5714285714285714,4.428571428571429,0.5714285714285714
org.eclipse.search,org.eclipse.search.internal.ui,40,115,40,87,40,328,40,41,1,40,5953,0.0,20,27,45,15,False,2.875,2.175,8.2,1.025
org.eclipse.search,org.eclipse.search.internal.ui.text,34,113,34,34,34,317,34,4,0,34,5074,0.0,20,6,45,3,False,3.323529411764706,1.0,9.323529411764707,0.11764705882352941
org.eclipse.search,org.eclipse.search.internal.ui.util,12,46,12,12,12,93,12,15,0,12,1888,0.0,13,5,21,7,False,3.8333333333333335,1.0,7.75,1.25
org.eclipse.search,org.eclipse.search.ui,3,0,3,11,3,1,3,19,16,3,1550,0.0,0,7,1,12,False,0.0,3.6666666666666665,0.3333333333333333,6.333333333333333
org.eclipse.search,org.eclipse.search.ui.text,7,37,7,10,7,133,7,3,3,7,1928,0.0,26,4,95,3,False,5.285714285714286,1.4285714285714286,19.0,0.42857142857142855
org.eclipse.search,org.eclipse.search2.internal.ui,16,44,16,7,16,136,16,3,0,16,1460,0.0,12,3,49,2,False,2.75,0.4375,8.5,0.1875
org.eclipse.search,org.eclipse.search2.internal.ui.basic.views,10,12,10,0,10,23,10,0,0,10,518,0.0,2,0,13,0,False,1.2,0.0,2.3,0.0
org.eclipse.search,org.eclipse.search2.internal.ui.text,8,20,8,6,8,92,8,9,1,8,1324,0.0,4,5,29,5,False,2.5,0.75,11.5,1.125
org.eclipse.swt,org.eclipse.swt,3,4,3,338,3,4,3,7,0,3,2999,0.0,2,338,2,7,False,1.3333333333333333,112.66666666666667,1.3333333333333333,2.3333333333333335
org.eclipse.swt,org.eclipse.swt.accessibility,12,44,12,115,12,154,12,48,3,12,4965,0.0,10,52,79,34,False,3.6666666666666665,9.583333333333334,12.833333333333334,4.0
org.eclipse.swt,org.eclipse.swt.awt,4,0,4,17,4,27,4,17,0,4,819,0.0,0,6,11,5,False,0.0,4.25,6.75,4.25
