file,NOF_avg,NOF_max,NOF_total,NSF_avg,NSF_max,NSF_total
org.eclipse.jdt.internal.ui.text.java.hover.JavaHoverMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.text.java.hover.JavaInformationProvider.java,2.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.hover.JavaSourceHover.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.hover.JavaTypeHover.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.hover.ProblemHover.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.hover.SourceViewerInformationControl.java,6.0,6,6,1.0,1,1
org.eclipse.jdt.internal.ui.text.java.IJavaReconcilingListener.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.java.IProblemRequestorExtension.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.java.IReconcilingParticipant.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.java.JavaAutoIndentStrategy.java,3.5,5,7,0.5,1,1
org.eclipse.jdt.internal.ui.text.java.JavaCodeScanner.java,3.75,8,15,1.5,6,6
org.eclipse.jdt.internal.ui.text.java.JavaCompletionProcessor.java,7.0,12,14,1.5,3,3
org.eclipse.jdt.internal.ui.text.java.JavaCompletionProposal.java,6.666666666666667,17,20,0.6666666666666666,1,2
org.eclipse.jdt.internal.ui.text.java.JavaCompletionProposalComparator.java,1.0,1,1,1.0,1,1
org.eclipse.jdt.internal.ui.text.java.JavaDoubleClickSelector.java,1.0,1,1,1.0,1,1
org.eclipse.jdt.internal.ui.text.java.JavaFormattingStrategy.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.JavaParameterListValidator.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.JavaReconcilingStrategy.java,7.0,7,7,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.JavaStringAutoIndentStrategy.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.JavaStringDoubleClickSelector.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.JavaTextMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.text.java.JavaTypeCompletionProposal.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.MethodCompletionProposal.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.OverrideCompletionProposal.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.ParameterGuesser.java,5.8,17,29,2.0,5,10
org.eclipse.jdt.internal.ui.text.java.ParameterGuessingProposal.java,10.0,10,10,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.ProposalContextInformation.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.ProposalInfo.java,8.0,8,8,0.0,0,0
org.eclipse.jdt.internal.ui.text.java.ResultCollector.java,19.0,19,19,4.0,4,4
org.eclipse.jdt.internal.ui.text.java.SmartSemicolonAutoEditStrategy.java,2.0,2,2,4.0,4,4
org.eclipse.jdt.internal.ui.text.JavaAnnotationHover.java,1.0,2,2,1.5,3,3
org.eclipse.jdt.internal.ui.text.JavaBreakIterator.java,1.2857142857142858,6,9,4.285714285714286,17,30
org.eclipse.jdt.internal.ui.text.JavaChangeHover.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaCodeReader.java,8.0,8,8,1.0,1,1
org.eclipse.jdt.internal.ui.text.JavaColorManager.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaCommentScanner.java,4.0,8,12,1.3333333333333333,4,4
org.eclipse.jdt.internal.ui.text.JavaCompositeReconcilingStrategy.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.javadoc.ICommentTagConstants.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.javadoc.IHtmlTagConstants.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.javadoc.IJavaDocTagConstants.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.javadoc.ILinkTagConstants.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.javadoc.JavaDoc2HTMLTextReader.java,4.5,7,9,1.0,2,2
org.eclipse.jdt.internal.ui.text.javadoc.JavaDocAutoIndentStrategy.java,5.5,6,11,0.5,1,1
org.eclipse.jdt.internal.ui.text.javadoc.JavaDocCompletionEvaluator.java,8.0,8,8,1.0,1,1
org.eclipse.jdt.internal.ui.text.javadoc.JavaDocCompletionProcessor.java,7.0,7,7,1.0,1,1
org.eclipse.jdt.internal.ui.text.javadoc.JavaDocMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.text.javadoc.JavaDocScanner.java,0.0,0,0,0.6666666666666666,2,2
org.eclipse.jdt.internal.ui.text.JavaElementProvider.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaHeuristicScanner.java,2.142857142857143,11,15,2.0,14,14
org.eclipse.jdt.internal.ui.text.JavaIndenter.java,8.0,8,8,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaOutlineInformationControl.java,3.125,18,25,1.5,6,12
org.eclipse.jdt.internal.ui.text.JavaPairMatcher.java,7.0,7,7,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaPartitionScanner.java,0.6666666666666666,1,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaPresentationReconciler.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaReconciler.java,2.0,9,10,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaWhitespaceDetector.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaWordDetector.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaWordFinder.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.JavaWordIterator.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.LineBreakingReader.java,6.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.text.PreferencesAdapter.java,2.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.SequenceCharacterIterator.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.text.SingleTokenJavaScanner.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.SmartBackspaceManager.java,5.0,10,15,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.AddWordProposal.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.ChangeCaseProposal.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.AbstractSpellDictionary.java,4.0,4,4,4.0,4,4
org.eclipse.jdt.internal.ui.text.spelling.engine.DefaultPhoneticDistanceAlgorithm.java,0.0,0,0,5.0,5,5
org.eclipse.jdt.internal.ui.text.spelling.engine.DefaultPhoneticHashProvider.java,0.0,0,0,97.0,97,97
org.eclipse.jdt.internal.ui.text.spelling.engine.DefaultSpellChecker.java,4.0,4,4,1.0,1,1
org.eclipse.jdt.internal.ui.text.spelling.engine.IPhoneticDistanceAlgorithm.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.IPhoneticHashProvider.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellCheckEngine.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellChecker.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellCheckIterator.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellCheckPreferenceKeys.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellDictionary.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellEvent.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.ISpellEventListener.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.LocaleSensitiveSpellDictionary.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.PersistentSpellDictionary.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.RankedWordProposal.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.engine.SpellEvent.java,6.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.HtmlTagDictionary.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.JavaDocTagDictionary.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.SpellCheckEngine.java,6.0,6,6,2.0,2,2
org.eclipse.jdt.internal.ui.text.spelling.SpellCheckIterator.java,11.0,11,11,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.SpellReconcileDictionary.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.SpellReconcileStrategy.java,9.5,13,19,1.0,1,2
org.eclipse.jdt.internal.ui.text.spelling.TaskTagDictionary.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.WordCompletionProcessor.java,1.0,1,1,1.0,1,1
org.eclipse.jdt.internal.ui.text.spelling.WordCorrectionProposal.java,6.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.WordIgnoreProposal.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.spelling.WordQuickFixProcessor.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.text.SubstitutionTextReader.java,7.0,7,7,1.0,1,1
org.eclipse.jdt.internal.ui.text.Symbols.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.InclusivePositionUpdater.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.MultiVariable.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.MultiVariableGuess.java,9.0,10,18,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.PositionBasedCompletionProposal.java,7.0,7,7,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.TemplateContentAssistMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.text.template.contentassist.TemplateEngine.java,2.0,2,2,2.0,2,2
org.eclipse.jdt.internal.ui.text.template.contentassist.TemplateInformationControlCreator.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.TemplateProposal.java,7.0,7,7,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.contentassist.VariablePosition.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.preferences.TemplateContentProvider.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.text.template.preferences.TemplatePreferencesMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.text.template.preferences.TemplateVariableProcessor.java,1.0,1,1,1.0,1,1
org.eclipse.jdt.internal.ui.text.template.preferences.TemplateVariableProposal.java,5.0,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.text.TextMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.text.TypingRun.java,2.5,3,5,3.0,6,6
org.eclipse.jdt.internal.ui.text.TypingRunDetector.java,2.5,8,10,0.25,1,1
org.eclipse.jdt.internal.ui.typehierarchy.EnableMemberFilterAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.FocusOnSelectionAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.FocusOnTypeAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.HierarchyInformationControl.java,8.0,8,8,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.HierarchyLabelProvider.java,3.0,5,6,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.HierarchyViewerSorter.java,3.0,3,3,4.0,4,4
org.eclipse.jdt.internal.ui.typehierarchy.HistoryAction.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.HistoryDropDownAction.java,2.0,2,2,1.0,1,1
org.eclipse.jdt.internal.ui.typehierarchy.HistoryListAction.java,3.5,4,7,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.ITypeHierarchyLifeCycleListener.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.typehierarchy.MethodsContentProvider.java,3.0,3,3,1.0,1,1
org.eclipse.jdt.internal.ui.typehierarchy.MethodsLabelProvider.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.MethodsViewer.java,5.0,5,5,3.0,3,3
org.eclipse.jdt.internal.ui.typehierarchy.SelectionProviderMediator.java,1.3333333333333333,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.ShowInheritedMembersAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.ShowQualifiedTypeNamesAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.SortByDefiningTypeAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.SubTypeHierarchyViewer.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.SuperTypeHierarchyViewer.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.ToggleLinkingAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.ToggleOrientationAction.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.ToggleViewAction.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.TraditionalHierarchyViewer.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.TypeHierarchyContentProvider.java,4.0,4,4,1.0,1,1
org.eclipse.jdt.internal.ui.typehierarchy.TypeHierarchyLifeCycle.java,5.0,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.TypeHierarchyMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.typehierarchy.TypeHierarchyTransferDropAdapter.java,1.0,1,1,1.0,1,1
org.eclipse.jdt.internal.ui.typehierarchy.TypeHierarchyViewer.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.typehierarchy.TypeHierarchyViewPart.java,46.0,46,46,16.0,16,16
org.eclipse.jdt.internal.ui.util.BusyIndicatorRunnableContext.java,4.0,5,12,0.0,0,0
org.eclipse.jdt.internal.ui.util.CoreUtility.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.util.ElementValidator.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.util.ExceptionHandler.java,0.0,0,0,1.0,1,1
org.eclipse.jdt.internal.ui.util.ISelectionConverter.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.util.JavadocHelpContext.java,3.0,4,6,0.0,0,0
org.eclipse.jdt.internal.ui.util.JavaUIHelp.java,3.0,3,6,0.0,0,0
org.eclipse.jdt.internal.ui.util.MainMethodSearchEngine.java,2.0,2,4,0.0,0,0
org.eclipse.jdt.internal.ui.util.OpenTypeHierarchyUtil.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.util.PixelConverter.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.util.RowLayouter.java,13.0,13,13,0.0,0,0
org.eclipse.jdt.internal.ui.util.SelectionUtil.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.util.StringMatcher.java,6.0,10,12,0.5,1,1
org.eclipse.jdt.internal.ui.util.SWTUtil.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.util.TabFolderLayout.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.util.TableLayoutComposite.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.util.TypeInfoLabelProvider.java,1.0,1,1,9.0,9,9
org.eclipse.jdt.internal.ui.util.ViewerPane.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.util.ViewSiteDecorator.java,3.0,6,9,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.AppearanceAwareLabelProvider.java,2.0,2,2,2.0,2,2
org.eclipse.jdt.internal.ui.viewsupport.DecoratingJavaLabelProvider.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.FilterUpdater.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ImageDescriptorRegistry.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ImageDisposer.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ImageImageDescriptor.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.IProblemChangedListener.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.viewsupport.ISelectionListenerWithAST.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.viewsupport.IViewPartInputProvider.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.viewsupport.JavaElementImageProvider.java,1.0,1,1,7.0,7,7
org.eclipse.jdt.internal.ui.viewsupport.JavaElementLabels.java,0.0,0,0,45.0,45,45
org.eclipse.jdt.internal.ui.viewsupport.JavaUILabelProvider.java,5.0,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.LabelProviderDisposer.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.LibraryFilter.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ListContentProvider.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.MemberFilter.java,1.0,1,1,4.0,4,4
org.eclipse.jdt.internal.ui.viewsupport.MemberFilterAction.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ProblemMarkerManager.java,1.5,2,3,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ProblemTableViewer.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ProblemTreeViewer.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.ResourceToItemsMapper.java,3.0,3,3,1.0,1,1
org.eclipse.jdt.internal.ui.viewsupport.SelectionListenerWithASTManager.java,5.5,6,11,0.5,1,1
org.eclipse.jdt.internal.ui.viewsupport.StatusBarUpdater.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.StorageLabelProvider.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.viewsupport.TreeHierarchyLayoutProblemsDecorator.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.AbstractOpenWizardAction.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.ArchiveFileFilter.java,2.0,2,2,2.0,2,2
org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathBasePage.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathsBlock.java,8.5,17,17,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathSupport.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.ClasspathContainerDefaultPage.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.ClasspathContainerDescriptor.java,2.0,2,2,4.0,4,4
org.eclipse.jdt.internal.ui.wizards.buildpaths.ClasspathContainerSelectionPage.java,1.0,3,3,0.6666666666666666,2,2
org.eclipse.jdt.internal.ui.wizards.buildpaths.ClasspathContainerWizard.java,7.0,7,7,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.ClasspathOrderingWorkbookPage.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPListElement.java,9.0,9,9,6.0,6,6
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPListElementAttribute.java,3.0,3,3,5.0,5,5
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPListElementSorter.java,0.0,0,0,7.0,7,7
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPListLabelProvider.java,12.0,12,12,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPUserLibraryElement.java,1.5,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPVariableElement.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.CPVariableElementLabelProvider.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.EditVariableEntryDialog.java,2.5,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.ExclusionInclusionDialog.java,2.3333333333333335,6,7,1.3333333333333333,4,4
org.eclipse.jdt.internal.ui.wizards.buildpaths.ExclusionInclusionEntryDialog.java,3.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.FolderSelectionDialog.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.JARFileSelectionDialog.java,1.6666666666666667,5,10,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.JavadocLocationDialog.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.LibrariesWorkbookPage.java,7.0,13,14,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.MultipleFolderSelectionDialog.java,9.0,9,9,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.NewContainerDialog.java,2.5,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.NewSourceFolderDialog.java,3.5,7,7,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.NewVariableEntryDialog.java,3.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.OutputLocationDialog.java,3.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.ProjectsWorkbookPage.java,1.5,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.SourceAttachmentBlock.java,5.333333333333333,14,16,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.SourceAttachmentDialog.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.SourceContainerWorkbookPage.java,6.5,12,13,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.UserLibraryMarkerResolutionGenerator.java,2.0,2,4,0.5,1,1
org.eclipse.jdt.internal.ui.wizards.buildpaths.UserLibraryWizardPage.java,2.5,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.VariableBlock.java,4.0,9,12,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.VariableCreationDialog.java,4.0,8,8,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.buildpaths.VariablePathDialogField.java,2.0,3,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.ClassPathDetector.java,4.0,7,8,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.CheckedListDialogField.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.ComboDialogField.java,6.0,6,6,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.DialogField.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.IDialogFieldListener.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.IListAdapter.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.IStringButtonAdapter.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.ITreeListAdapter.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.LayoutUtil.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.ListDialogField.java,8.0,21,24,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.SelectionButtonDialogField.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.SelectionButtonDialogFieldGroup.java,8.0,8,8,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.Separator.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.StringButtonDialogField.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.StringButtonStatusDialogField.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.StringDialogField.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.TreeListDialogField.java,10.0,19,20,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.IStatusChangeListener.java,1,0,0,1,0,0
org.eclipse.jdt.internal.ui.wizards.JavaProjectWizard.java,3.0,3,3,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.JavaProjectWizardFirstPage.java,4.666666666666667,17,28,0.5,2,3
org.eclipse.jdt.internal.ui.wizards.JavaProjectWizardSecondPage.java,4.0,4,4,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.NewClassCreationWizard.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.NewElementWizard.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.NewInterfaceCreationWizard.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.NewPackageCreationWizard.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.NewSourceFolderCreationWizard.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.NewSourceFolderWizardPage.java,6.5,13,13,0.5,1,1
org.eclipse.jdt.internal.ui.wizards.NewTypeDropDownAction.java,1.0,1,1,5.0,5,5
org.eclipse.jdt.internal.ui.wizards.NewWizardMessages.java,0.0,0,0,2.0,2,2
org.eclipse.jdt.internal.ui.wizards.OpenClassWizardAction.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.OpenInterfaceWizardAction.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.OpenPackageWizardAction.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.OpenProjectWizardAction.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.OpenTypeWizardAction.java,1.0,1,1,4.0,4,4
org.eclipse.jdt.internal.ui.wizards.SuperInterfaceSelectionDialog.java,2.0,2,2,1.0,1,1
org.eclipse.jdt.internal.ui.wizards.TypedElementSelectionValidator.java,5.0,5,5,0.0,0,0
org.eclipse.jdt.internal.ui.wizards.TypedViewerFilter.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.workingsets.ClearWorkingSetAction.java,1.0,1,1,0.0,0,0
org.eclipse.jdt.internal.ui.workingsets.EditWorkingSetAction.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.workingsets.JavaWorkingSetPage.java,5.0,5,5,2.0,2,2
org.eclipse.jdt.internal.ui.workingsets.JavaWorkingSetPageContentProvider.java,0.0,0,0,0.0,0,0
org.eclipse.jdt.internal.ui.workingsets.SelectWorkingSetAction.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.workingsets.WorkingSetFilter.java,2.0,2,2,0.0,0,0
org.eclipse.jdt.internal.ui.workingsets.WorkingSetFilterActionGroup.java,10.0,10,10,2.0,2,2
