plugin,package,NOF_num,NOF_total,NSF_num,NSF_total,NOM_num,NOM_total,NSM_num,NSM_total,NOI,NOT,TLOC,num_of_bug,NOF_max,NSF_max,NOM_max,NSM_max,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.preferences,122,424,122,1057,122,1228,122,63,1,122,20773,0.0,27,678,66,12,False,3.4754098360655736,8.663934426229508,10.065573770491802,0.5163934426229508
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.preferences.formatter,48,265,48,596,48,491,48,111,0,48,8327,1.0,41,422,55,72,True,5.520833333333333,12.416666666666666,10.229166666666666,2.3125
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.propertiesfileeditor,21,32,21,24,21,114,21,4,2,21,2044,0.0,11,19,26,2,False,1.5238095238095237,1.1428571428571428,5.428571428571429,0.19047619047619047
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring,78,236,78,528,78,980,78,61,3,78,9116,0.0,16,382,115,11,False,3.0256410256410255,6.769230769230769,12.564102564102564,0.782051282051282
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.actions,9,12,9,0,9,48,9,13,0,9,1102,0.0,5,0,10,6,False,1.3333333333333333,0.0,5.333333333333333,1.4444444444444444
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.code,4,9,4,8,4,36,4,0,0,4,608,0.0,6,4,28,0,False,2.25,2.0,9.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.contentassist,11,39,11,8,11,81,11,6,0,11,1253,0.0,10,4,19,3,False,3.5454545454545454,0.7272727272727273,7.363636363636363,0.5454545454545454
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.nls,22,59,22,100,22,163,22,12,1,22,3130,0.0,22,81,68,5,False,2.6818181818181817,4.545454545454546,7.409090909090909,0.5454545454545454
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.nls.search,13,38,13,38,13,81,13,1,0,13,1899,0.0,11,30,34,1,False,2.923076923076923,2.923076923076923,6.230769230769231,0.07692307692307693
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.reorg,55,106,55,143,55,379,55,83,0,55,4672,0.0,14,123,50,13,False,1.9272727272727272,2.6,6.890909090909091,1.509090909090909
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.refactoring.sef,2,2,2,2,2,17,2,0,0,2,308,0.0,2,1,16,0,False,1.0,1.0,8.5,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.search,65,152,65,245,65,487,65,32,1,65,7340,0.0,21,181,66,14,False,2.3384615384615386,3.769230769230769,7.492307692307692,0.49230769230769234
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text,87,253,87,126,87,703,87,33,3,87,12426,0.0,24,17,74,19,False,2.9080459770114944,1.4482758620689655,8.080459770114942,0.3793103448275862
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.comment,2,6,2,0,2,8,2,3,0,2,333,0.0,6,0,5,3,False,3.0,0.0,4.0,1.5
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.correction,93,251,93,360,93,573,93,268,5,93,21785,0.0,15,272,48,47,False,2.6989247311827955,3.870967741935484,6.161290322580645,2.881720430107527
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.folding,11,35,11,13,11,69,11,0,0,11,1476,0.0,19,8,32,0,False,3.1818181818181817,1.1818181818181819,6.2727272727272725,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.java,51,246,51,67,51,460,51,56,3,51,10265,0.0,28,12,53,24,False,4.823529411764706,1.3137254901960784,9.019607843137255,1.0980392156862746
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.java.hover,19,43,19,21,19,135,19,5,0,19,2790,0.0,10,10,28,4,False,2.263157894736842,1.105263157894737,7.105263157894737,0.2631578947368421
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.javadoc,9,25,9,9,9,67,9,7,2,9,1847,0.0,8,6,17,5,False,2.7777777777777777,1.0,7.444444444444445,0.7777777777777778
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.spelling,25,55,25,8,25,137,25,5,0,25,3017,0.0,11,3,15,4,False,2.2,0.32,5.48,0.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.spelling.engine,8,19,8,107,8,48,8,7,9,8,2497,0.0,6,97,16,4,False,2.375,13.375,6.0,0.875
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.template.contentassist,10,41,10,5,10,87,10,0,0,10,1432,0.0,10,3,30,0,False,4.1,0.5,8.7,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.text.template.preferences,4,7,4,3,4,20,4,0,0,4,330,0.0,5,2,11,0,False,1.75,0.75,5.0,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.typehierarchy,35,113,35,98,35,314,35,1,1,35,5384,0.0,46,71,96,1,False,3.2285714285714286,2.8,8.971428571428572,0.02857142857142857
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.util,27,73,27,16,27,122,27,36,1,27,2729,0.0,13,12,22,9,False,2.7037037037037037,0.5925925925925926,4.518518518518518,1.3333333333333333
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.viewsupport,26,51,26,18,26,152,26,44,4,26,3511,0.0,7,7,19,22,False,1.9615384615384615,0.6923076923076923,5.846153846153846,1.6923076923076923
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards,32,104,32,639,32,228,32,5,1,32,4448,0.0,28,621,45,2,False,3.25,19.96875,7.125,0.15625
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.buildpaths,72,240,72,36,72,637,72,34,1,72,11181,0.0,21,8,41,9,False,3.3333333333333335,0.5,8.847222222222221,0.4722222222222222
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.buildpaths.newsourcepage,31,97,31,33,31,332,31,11,7,31,5559,0.0,15,21,50,8,False,3.129032258064516,1.064516129032258,10.709677419354838,0.3548387096774194
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.wizards.dialogfields,15,83,15,0,15,266,15,18,4,15,3909,0.0,21,0,70,9,False,5.533333333333333,0.0,17.733333333333334,1.2
org.eclipse.jdt.ui,org.eclipse.jdt.internal.ui.workingsets,36,103,36,71,36,310,36,6,1,36,4259,0.0,16,50,46,3,False,2.861111111111111,1.9722222222222223,8.61111111111111,0.16666666666666666
org.eclipse.jdt.ui,org.eclipse.jdt.ui,13,22,13,422,13,101,13,79,8,13,9196,0.0,6,304,22,27,False,1.6923076923076923,32.46153846153846,7.769230769230769,6.076923076923077
org.eclipse.jdt.ui,org.eclipse.jdt.ui.actions,115,288,115,148,115,793,115,50,1,115,18673,0.0,27,78,42,7,False,2.5043478260869567,1.2869565217391303,6.895652173913043,0.43478260869565216
org.eclipse.jdt.ui,org.eclipse.jdt.ui.jarpackager,3,32,3,0,3,82,3,0,4,3,1779,0.0,26,0,69,0,False,10.666666666666666,0.0,27.333333333333332,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.refactoring,1,2,1,8,1,6,1,16,1,1,660,0.0,2,8,6,16,False,2.0,8.0,6.0,16.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.search,3,7,3,0,3,7,3,0,3,3,356,0.0,3,0,3,0,False,2.3333333333333335,0.0,2.3333333333333335,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text,3,20,3,3,3,62,3,1,4,3,1576,0.0,10,2,42,1,False,6.666666666666667,1.0,20.666666666666668,0.3333333333333333
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.folding,0,0,0,0,0,0,0,0,2,0,118,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.java,4,13,4,8,4,58,4,0,6,4,1635,0.0,12,5,31,0,False,3.25,2.0,14.5,0.0
org.eclipse.jdt.ui,org.eclipse.jdt.ui.text.java.hover,0,0,0,0,0,0,0,0,1,0,41,0.0,0,0,0,0,False,,,,
org.eclipse.jdt.ui,org.eclipse.jdt.ui.wizards,16,64,16,27,16,206,16,15,3,16,5164,0.0,44,13,99,14,False,4.0,1.6875,12.875,0.9375
org.eclipse.jface,org.eclipse.core.runtime,7,16,7,7,7,49,7,1,5,7,1458,0.0,7,3,15,1,False,2.2857142857142856,1.0,7.0,0.14285714285714285
org.eclipse.jface,org.eclipse.jface.action,24,100,24,29,24,426,24,20,12,24,10251,2.0,17,13,46,17,True,4.166666666666667,1.2083333333333333,17.75,0.8333333333333334
org.eclipse.jface,org.eclipse.jface.bindings,8,43,8,18,8,91,8,2,2,8,3732,3.0,18,5,42,2,True,5.375,2.25,11.375,0.25
org.eclipse.jface,org.eclipse.jface.bindings.keys,12,15,12,13,12,58,12,22,1,12,2699,2.0,7,3,23,10,True,1.25,1.0833333333333333,4.833333333333333,1.8333333333333333
org.eclipse.jface,org.eclipse.jface.bindings.keys.formatting,5,0,5,12,5,18,5,4,1,5,696,2.0,0,4,6,4,True,0.0,2.4,3.6,0.8
org.eclipse.jface,org.eclipse.jface.commands,1,2,1,0,1,11,1,0,0,1,164,0.0,2,0,11,0,False,2.0,0.0,11.0,0.0
org.eclipse.jface,org.eclipse.jface.contexts,0,0,0,0,0,0,0,0,1,0,44,0.0,0,0,0,0,False,,,,
org.eclipse.jface,org.eclipse.jface.dialogs,19,114,19,42,19,269,19,35,8,19,7281,0.0,18,11,37,13,False,6.0,2.210526315789474,14.157894736842104,1.8421052631578947
org.eclipse.jface,org.eclipse.jface.operation,4,21,4,3,4,27,4,8,3,4,759,0.0,6,3,18,8,False,5.25,0.75,6.75,2.0
org.eclipse.jface,org.eclipse.jface.preference,27,110,27,31,27,448,27,29,5,27,9426,3.0,15,6,82,27,True,4.074074074074074,1.1481481481481481,16.59259259259259,1.0740740740740742
org.eclipse.jface,org.eclipse.jface.resource,30,58,30,22,30,162,30,84,0,30,5334,0.0,9,12,31,39,False,1.9333333333333333,0.7333333333333333,5.4,2.8
org.eclipse.jface,org.eclipse.jface.util,11,29,11,23,11,62,11,75,6,11,3170,0.0,16,9,20,41,False,2.6363636363636362,2.090909090909091,5.636363636363637,6.818181818181818
org.eclipse.jface,org.eclipse.jface.viewers,55,181,55,34,55,794,55,3,37,55,15837,5.0,19,9,100,2,True,3.290909090909091,0.6181818181818182,14.436363636363636,0.05454545454545454
org.eclipse.jface,org.eclipse.jface.viewers.deferred,14,62,14,14,14,149,14,1,2,14,3393,0.0,16,7,55,1,False,4.428571428571429,1.0,10.642857142857142,0.07142857142857142
org.eclipse.jface,org.eclipse.jface.window,7,19,7,10,7,78,7,10,2,7,2017,1.0,10,6,34,10,True,2.7142857142857144,1.4285714285714286,11.142857142857142,1.4285714285714286
org.eclipse.jface,org.eclipse.jface.wizard,6,58,6,3,6,148,6,1,5,6,3082,0.0,30,2,70,1,False,9.666666666666666,0.5,24.666666666666668,0.16666666666666666
org.eclipse.jface.text,org.eclipse.jface.contentassist,12,57,12,13,12,131,12,4,5,12,1771,0.0,19,7,44,2,False,4.75,1.0833333333333333,10.916666666666666,0.3333333333333333
org.eclipse.jface.text,org.eclipse.jface.internal.text,1,1,1,0,1,2,1,0,0,1,107,0.0,1,0,2,0,False,1.0,0.0,2.0,0.0
org.eclipse.jface.text,org.eclipse.jface.internal.text.link.contentassist,18,122,18,22,18,260,18,4,2,18,4543,1.0,36,10,102,3,True,6.777777777777778,1.2222222222222223,14.444444444444445,0.2222222222222222
org.eclipse.jface.text,org.eclipse.jface.text,54,298,54,31,54,783,54,5,47,54,15777,0.0,77,10,254,2,False,5.518518518518518,0.5740740740740741,14.5,0.09259259259259259
org.eclipse.jface.text,org.eclipse.jface.text.contentassist,18,125,18,20,18,292,18,2,13,18,5956,2.0,37,12,108,1,True,6.944444444444445,1.1111111111111112,16.22222222222222,0.1111111111111111
org.eclipse.jface.text,org.eclipse.jface.text.formatter,10,26,10,6,10,76,10,0,5,10,1839,0.0,14,5,36,0,False,2.6,0.6,7.6,0.0
org.eclipse.jface.text,org.eclipse.jface.text.hyperlink,5,20,5,5,5,41,5,0,3,5,1181,0.0,8,4,18,0,False,4.0,1.0,8.2,0.0
org.eclipse.jface.text,org.eclipse.jface.text.information,2,10,2,1,2,46,2,0,5,2,727,0.0,7,1,31,0,False,5.0,0.5,23.0,0.0
org.eclipse.jface.text,org.eclipse.jface.text.link,16,53,16,8,16,121,16,0,2,16,1893,0.0,30,4,62,0,False,3.3125,0.5,7.5625,0.0
org.eclipse.jface.text,org.eclipse.jface.text.presentation,2,14,2,1,2,34,2,0,4,2,842,0.0,12,1,25,0,False,7.0,0.5,17.0,0.0
org.eclipse.jface.text,org.eclipse.jface.text.reconciler,8,28,8,2,8,76,8,0,7,8,1710,0.0,12,2,27,0,False,3.5,0.25,9.5,0.0
org.eclipse.jface.text,org.eclipse.jface.text.rules,18,73,18,17,18,132,18,0,8,18,4249,2.0,12,8,32,0,True,4.055555555555555,0.9444444444444444,7.333333333333333,0.0
org.eclipse.jface.text,org.eclipse.jface.text.source,43,211,43,18,43,565,43,12,23,43,11536,0.0,28,6,54,3,False,4.906976744186046,0.4186046511627907,13.13953488372093,0.27906976744186046
org.eclipse.jface.text,org.eclipse.jface.text.source.projection,18,59,18,21,18,194,18,0,2,18,3671,0.0,20,10,83,0,False,3.2777777777777777,1.1666666666666667,10.777777777777779,0.0
org.eclipse.jface.text,org.eclipse.jface.text.templates,7,18,7,3,7,62,7,3,0,7,1078,0.0,9,2,31,3,False,2.5714285714285716,0.42857142857142855,8.857142857142858,0.42857142857142855
org.eclipse.jface.text,org.eclipse.jface.text.templates.persistence,4,10,4,11,4,43,4,3,0,4,992,0.0,6,9,19,3,False,2.5,2.75,10.75,0.75
org.eclipse.ltk.core.refactoring,org.eclipse.ltk.core.refactoring,24,71,24,20,24,213,24,15,6,24,4871,0.0,10,5,37,11,False,2.9583333333333335,0.8333333333333334,8.875,0.625
org.eclipse.ltk.core.refactoring,org.eclipse.ltk.core.refactoring.participants,29,34,29,13,29,81,29,6,2,29,2405,0.0,4,10,16,5,False,1.1724137931034482,0.4482758620689655,2.793103448275862,0.20689655172413793
org.eclipse.ltk.core.refactoring,org.eclipse.ltk.internal.core.refactoring,32,58,32,58,32,185,32,50,0,32,2738,0.0,13,39,34,10,False,1.8125,1.8125,5.78125,1.5625
org.eclipse.ltk.ui.refactoring,org.eclipse.ltk.internal.ui.refactoring,52,100,52,113,52,281,52,36,3,52,4638,0.0,17,60,37,9,False,1.9230769230769231,2.173076923076923,5.403846153846154,0.6923076923076923
org.eclipse.ltk.ui.refactoring,org.eclipse.ltk.internal.ui.refactoring.util,3,2,3,0,3,9,3,1,0,3,163,0.0,1,0,5,1,False,0.6666666666666666,0.0,3.0,0.3333333333333333
org.eclipse.ltk.ui.refactoring,org.eclipse.ltk.ui.refactoring,9,21,9,12,9,80,9,4,3,9,1921,0.0,11,10,39,3,False,2.3333333333333335,1.3333333333333333,8.88888888888889,0.4444444444444444
org.eclipse.osgi,org.eclipse.core.runtime.adaptor,16,59,16,219,16,182,16,65,0,16,5258,0.0,15,65,41,41,False,3.6875,13.6875,11.375,4.0625
org.eclipse.osgi,org.eclipse.core.runtime.internal.adaptor,18,81,18,57,18,178,18,15,3,18,2775,0.0,29,23,51,7,False,4.5,3.1666666666666665,9.88888888888889,0.8333333333333334
org.eclipse.osgi,org.eclipse.core.runtime.internal.stats,5,37,5,23,5,69,5,16,0,5,800,0.0,11,17,21,9,False,7.4,4.6,13.8,3.2
org.eclipse.osgi,org.eclipse.osgi.event,0,0,0,0,0,0,0,0,1,0,63,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.framework.adaptor,2,3,2,9,2,10,2,0,9,2,1456,0.0,3,9,10,0,False,1.5,4.5,5.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.adaptor.core,21,105,21,50,21,307,21,10,3,21,4953,0.0,27,23,67,6,False,5.0,2.380952380952381,14.619047619047619,0.47619047619047616
org.eclipse.osgi,org.eclipse.osgi.framework.console,0,0,0,0,0,0,0,0,2,0,136,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.framework.debug,2,1,2,34,2,7,2,22,0,2,515,0.0,1,31,7,19,False,0.5,17.0,3.5,11.0
org.eclipse.osgi,org.eclipse.osgi.framework.eventmgr,6,34,6,2,6,20,6,1,1,6,795,0.0,10,1,7,1,False,5.666666666666667,0.3333333333333333,3.3333333333333335,0.16666666666666666
org.eclipse.osgi,org.eclipse.osgi.framework.internal.core,82,282,82,353,82,872,82,35,3,82,21975,0.0,24,142,72,7,False,3.4390243902439024,4.304878048780488,10.634146341463415,0.4268292682926829
org.eclipse.osgi,org.eclipse.osgi.framework.internal.defaultadaptor,5,4,5,11,5,35,5,0,0,5,571,0.0,3,11,12,0,False,0.8,2.2,7.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol,7,22,7,7,7,39,7,0,1,7,779,0.0,8,4,16,0,False,3.142857142857143,1.0,5.571428571428571,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol.bundleentry,1,0,1,0,1,1,1,0,0,1,47,0.0,0,0,1,0,False,0.0,0.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol.bundleresource,1,0,1,0,1,1,1,0,0,1,61,0.0,0,0,1,0,False,0.0,0.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.internal.protocol.reference,2,1,2,0,2,7,2,1,0,2,127,0.0,1,0,5,1,False,0.5,0.0,3.5,0.5
org.eclipse.osgi,org.eclipse.osgi.framework.internal.reliablefile,4,17,4,21,4,28,4,13,0,4,1206,0.0,7,21,13,13,False,4.25,5.25,7.0,3.25
org.eclipse.osgi,org.eclipse.osgi.framework.launcher,1,5,1,2,1,8,1,2,0,1,363,0.0,5,2,8,2,False,5.0,2.0,8.0,2.0
org.eclipse.osgi,org.eclipse.osgi.framework.log,1,5,1,0,1,5,1,0,1,1,172,0.0,5,0,5,0,False,5.0,0.0,5.0,0.0
org.eclipse.osgi,org.eclipse.osgi.framework.util,3,8,3,0,3,48,3,1,0,3,633,0.0,5,0,32,1,False,2.6666666666666665,0.0,16.0,0.3333333333333333
org.eclipse.osgi,org.eclipse.osgi.internal.module,9,46,9,16,9,146,9,3,1,9,2579,0.0,15,13,42,2,False,5.111111111111111,1.7777777777777777,16.22222222222222,0.3333333333333333
org.eclipse.osgi,org.eclipse.osgi.internal.profile,3,23,3,30,3,19,3,9,1,3,572,0.0,18,21,19,9,False,7.666666666666667,10.0,6.333333333333333,3.0
org.eclipse.osgi,org.eclipse.osgi.internal.resolver,23,105,23,39,23,331,23,19,0,23,4380,0.0,19,9,58,16,False,4.565217391304348,1.6956521739130435,14.391304347826088,0.8260869565217391
org.eclipse.osgi,org.eclipse.osgi.service.datalocation,0,0,0,0,0,0,0,0,1,0,108,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.debug,0,0,0,0,0,0,0,0,1,0,79,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.environment,0,0,0,0,0,0,0,0,2,0,262,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.localization,0,0,0,0,0,0,0,0,1,0,34,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.pluginconversion,1,1,1,1,1,1,1,0,1,1,151,0.0,1,1,1,0,False,1.0,1.0,1.0,0.0
org.eclipse.osgi,org.eclipse.osgi.service.resolver,1,4,1,2,1,7,1,0,14,1,1812,0.0,4,2,7,0,False,4.0,2.0,7.0,0.0
org.eclipse.osgi,org.eclipse.osgi.service.runnable,0,0,0,0,0,0,0,0,1,0,34,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.service.urlconversion,0,0,0,0,0,0,0,0,1,0,47,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.eclipse.osgi.util,2,4,2,1,2,14,2,7,0,2,625,0.0,4,1,14,5,False,2.0,0.5,7.0,3.5
org.eclipse.osgi,org.osgi.framework,16,38,16,75,16,74,16,7,14,16,7252,0.0,9,21,12,2,False,2.375,4.6875,4.625,0.4375
org.eclipse.osgi,org.osgi.service.condpermadmin,4,3,4,2,4,11,4,5,3,4,791,0.0,2,1,6,2,False,0.75,0.5,2.75,1.25
org.eclipse.osgi,org.osgi.service.packageadmin,0,0,0,0,0,0,0,0,3,0,461,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.osgi.service.permissionadmin,1,3,1,0,1,7,1,2,1,1,511,0.0,3,0,7,2,False,3.0,0.0,7.0,2.0
org.eclipse.osgi,org.osgi.service.startlevel,0,0,0,0,0,0,0,0,1,0,230,0.0,0,0,0,0,False,,,,
org.eclipse.osgi,org.osgi.service.url,1,1,1,0,1,11,1,0,3,1,306,0.0,1,0,11,0,False,1.0,0.0,11.0,0.0
org.eclipse.osgi,org.osgi.util.tracker,3,14,3,5,3,26,3,0,1,3,1073,0.0,12,3,22,0,False,4.666666666666667,1.6666666666666667,8.666666666666666,0.0
org.eclipse.pde,org.eclipse.pde.ant,1,5,1,0,1,10,1,0,0,1,220,0.0,5,0,10,0,False,5.0,0.0,10.0,0.0
org.eclipse.pde,org.eclipse.pde.internal,6,3,6,106,6,17,6,11,0,6,477,0.0,2,97,7,11,False,0.5,17.666666666666668,2.8333333333333335,1.8333333333333333
org.eclipse.pde,org.eclipse.pde.internal.builders,30,64,30,54,30,244,30,30,2,30,5758,0.0,14,26,39,17,False,2.1333333333333333,1.8,8.133333333333333,1.0
org.eclipse.pde,org.eclipse.pde.internal.content,1,0,1,3,1,5,1,0,0,1,111,0.0,0,3,5,0,False,0.0,3.0,5.0,0.0
org.eclipse.pde.build,org.eclipse.pde.internal.build,25,92,25,102,25,237,25,51,3,25,4458,0.0,18,50,41,26,False,3.68,4.08,9.48,2.04
org.eclipse.pde.build,org.eclipse.pde.internal.build.ant,7,32,7,1,7,62,7,0,1,7,1227,0.0,12,1,42,0,False,4.571428571428571,0.14285714285714285,8.857142857142858,0.0
org.eclipse.pde.build,org.eclipse.pde.internal.build.builder,7,61,7,7,7,169,7,5,1,7,3587,0.0,22,4,61,3,False,8.714285714285714,1.0,24.142857142857142,0.7142857142857143
org.eclipse.pde.build,org.eclipse.pde.internal.build.packager,7,14,7,9,7,51,7,0,0,7,764,0.0,5,5,14,0,False,2.0,1.2857142857142858,7.285714285714286,0.0
org.eclipse.pde.build,org.eclipse.pde.internal.build.site,9,22,9,6,9,67,9,14,0,9,1427,0.0,9,2,36,7,False,2.4444444444444446,0.6666666666666666,7.444444444444445,1.5555555555555556
org.eclipse.pde.build,org.eclipse.pde.internal.build.tasks,14,47,14,25,14,119,14,2,0,14,1926,0.0,13,11,19,1,False,3.357142857142857,1.7857142857142858,8.5,0.14285714285714285
org.eclipse.pde.build,org.eclipse.swt.tools.internal,27,334,27,103,27,108,27,68,0,27,3288,0.0,168,56,55,52,False,12.37037037037037,3.814814814814815,4.0,2.5185185185185186
org.eclipse.pde.core,org.eclipse.pde.core,1,6,1,0,1,6,1,0,13,1,815,0.0,6,0,6,0,False,6.0,0.0,6.0,0.0
org.eclipse.pde.core,org.eclipse.pde.core.build,0,0,0,0,0,0,0,0,4,0,226,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.core.plugin,0,0,0,0,0,0,0,0,22,0,1484,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core,59,231,59,132,59,581,59,137,9,59,11006,0.0,47,50,90,30,False,3.9152542372881354,2.23728813559322,9.847457627118644,2.3220338983050848
org.eclipse.pde.core,org.eclipse.pde.internal.core.build,7,12,7,2,7,51,7,0,1,7,524,0.0,3,1,13,0,False,1.7142857142857142,0.2857142857142857,7.285714285714286,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.bundle,10,15,10,8,10,139,10,1,0,10,1649,0.0,6,1,49,1,False,1.5,0.8,13.9,0.1
org.eclipse.pde.core,org.eclipse.pde.internal.core.feature,16,65,16,14,16,237,16,0,0,16,2644,0.0,19,2,53,0,False,4.0625,0.875,14.8125,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.ibundle,0,0,0,0,0,0,0,0,11,0,385,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.ifeature,0,0,0,0,0,0,0,0,15,0,876,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.iproduct,0,0,0,0,0,0,0,0,12,0,387,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.ischema,0,0,0,0,0,0,0,0,18,0,867,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.isite,0,0,0,0,0,0,0,0,9,0,377,0.0,0,0,0,0,False,,,,
org.eclipse.pde.core,org.eclipse.pde.internal.core.plugin,27,65,27,19,27,317,27,2,0,27,3579,0.0,7,3,34,1,False,2.4074074074074074,0.7037037037037037,11.74074074074074,0.07407407407407407
org.eclipse.pde.core,org.eclipse.pde.internal.core.product,13,34,13,12,13,133,13,0,0,13,1530,0.0,12,1,33,0,False,2.6153846153846154,0.9230769230769231,10.23076923076923,0.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.schema,19,69,19,29,19,237,19,3,0,19,3079,0.0,16,7,73,2,False,3.6315789473684212,1.5263157894736843,12.473684210526315,0.15789473684210525
org.eclipse.pde.core,org.eclipse.pde.internal.core.search,4,11,4,12,4,21,4,8,1,4,477,0.0,5,6,10,8,False,2.75,3.0,5.25,2.0
org.eclipse.pde.core,org.eclipse.pde.internal.core.site,13,35,13,11,13,153,13,1,0,13,1653,0.0,8,2,25,1,False,2.6923076923076925,0.8461538461538461,11.76923076923077,0.07692307692307693
org.eclipse.pde.core,org.eclipse.pde.internal.core.util,4,0,4,4,4,0,4,19,0,4,429,0.0,0,3,0,10,False,0.0,1.0,0.0,4.75
org.eclipse.pde.junit.runtime,org.eclipse.pde.internal.junit.runtime,7,5,7,2,7,26,7,2,0,7,395,0.0,2,1,7,1,False,0.7142857142857143,0.2857142857142857,3.7142857142857144,0.2857142857142857
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime,4,4,4,150,4,10,4,9,1,4,509,0.0,3,97,6,5,False,1.0,37.5,2.5,2.25
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime.logview,11,93,11,27,11,200,11,5,0,11,2915,0.0,30,17,81,5,False,8.454545454545455,2.4545454545454546,18.181818181818183,0.45454545454545453
org.eclipse.pde.runtime,org.eclipse.pde.internal.runtime.registry,19,45,19,26,19,96,19,0,1,19,1488,0.0,12,7,35,0,False,2.3684210526315788,1.368421052631579,5.052631578947368,0.0
org.eclipse.pde.ui,$packageName$,117,99,117,43,117,401,117,0,5,117,5905,0.0,5,5,19,0,False,0.8461538461538461,0.36752136752136755,3.427350427350427,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui,6,7,6,1852,6,68,6,17,3,6,3424,0.0,6,1689,51,12,False,1.1666666666666667,308.6666666666667,11.333333333333334,2.8333333333333335
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.ant,4,9,4,0,4,20,4,0,0,4,251,0.0,7,0,9,0,False,2.25,0.0,5.0,0.0
org.eclipse.pde.ui,org.eclipse.pde.internal.ui.build,10,30,10,4,10,89,10,6,0,10,2140,0.0,11,4,34,3,False,3.0,0.4,8.9,0.6
